text,author
“那么于家就是你一个人住在这里么？”,YD
峰的腰际，只是一层一层的沙石岩壁，可望而不可登,YD
附译歌德的《迷娘的歌》,YD
大约那侍女是看得不耐烦起来了，便轻轻的问他说：,YD
冯夫人也带着苦笑，伸手向袋里摸出了几个铜元，就半嗔半喜地骂着两个小孩说：“你们不要闹了，喏，拿了铜板去买点心去,YD
请你们尽在这里试用你们的手段吧，他将要骑了白鹤，回到他的母亲怀里去了,YD
一百六十元钱，用不上半个月，如今却只有五元钱了,YD
“是妇人们用的旧手帕，我一个人住在这里，又无朋友，所以这物事是怎么也求不到的，我已经决定不再去求了,YD
这一层意思，她原也明白，我的性情，她是晓得的，可是不晓得怎么，她近来似乎总有点不大安闲的样子,YD
她走到了前楼门口，看见吴一粟的房门，开了三五寸宽的一条门缝，斜斜地半掩在那里，轻轻开进了门，向前走了一步，“吴先生”的低低叫了一声，还在窗门口呆立着的吴一粟马上旋转了身来,YD
三、秋时幽赏：满家巷赏桂花，胜果寺望月，水乐洞雨后听泉，六和塔夜玩风潮，等等,YD
沿溪入谷，在风和日暖，山近天高的田塍道上，二人慢慢地走着，谈着，走到九溪十八涧的口上的时候，太阳已经斜到了去山不过丈来高的地位了,YD
不过他们的享乐，他们的文化生活，不喜铺张，无伤大体；能在清淡中出奇趣，简易里寓深意，春花秋月，近水遥山，得天地自然之气独多，这，一半虽则也是奇山异水很多的日本地势使然，但一大半却也可以说是他们那些岛国民族的天性,YD
“莲，你们真好！我们倒还没有拜堂，而你和老郁，却已经在狮子峰拜过天地了，并且还把我的一枝手杖忘掉，作了你们的祭礼,YD
寻思的结果，终觉得还是到杭州去好些；究竟是到杭州去的路费来得省一点，此外我并且还有一位旧友在那里住着，此去也好去看他一看，在灯昏洒满的街头，也可以去和他叙一叙七八年不见的旧离情,YD
所费不多，而能使满室生春，这又是何等经济而又美观的家庭装饰！,YD
大丈夫要光明磊落，自家做错的事情，要自家出来承当,YD
满月的银光，寒冷皎洁的散射在这些屋瓦长街之上,YD
有时在山中遇着一个农夫，他便把自己当作了zaratustra相传为古代波斯国教祆教的始祖,YD
史丽娟的幼小的历史，大家都不大明白，所晓得者，只是她从济良所里被一位上海的小军阀领出来以后的情形,YD
两杯新的杨梅烧酒来后，他紧闭着眼，背靠着后面的板壁，一只手拿着手帕，一次一次的揩拭面部的汗珠，一只手尽是一个一个的拿着杨梅在往嘴里送,YD
家在严陵滩上住，秦时风物晋山川,YD
经过了乡区党部的一次查复，董玉林的这一起案子，却出乎众人的意料之外，很顺当的解决了,YD
五日，星期三，十二月初二，晴,YD
我于初五那一天起，就上各家大小报馆去登了一个广告：“月英呀，你回来，我快死了,YD
龙！你有什么不了的心愿呢？龙！与其这样的抽咽受苦，你还不如快快的去吧！”,YD
他从前身边没有钱的时候，大抵总跑上静儿家里去的，一则因为静儿待他周到得很，二则因为他去惯了,YD
你若和她们去攀谈，她们总一例地来酬应；大家谈着，笑着，草地上躺着，吃吃带来的糖果之类，像在梦里，也像在醉后，不知不觉，一日的光阴，会箭也似的飞度过去,YD
“我倦极了，我上李太白的坟前去了一次,YD
前两礼拜为了采办结婚的衣服家具之类，才下山去,YD
“您先生也是北京吗？什么时候到这儿来的？”,YD
她和她的两个儿子，得了此信，冒雨走上南横街南边的尸场去一看，就大哭了一阵,YD
“o也伤了风，体热高得很，大家正在那里替她忧愁,YD
直到下车出车站之后，我假装无意中和他冲见了似的同他招呼了,YD
他一看见我们，就露了两列雪白的牙齿，同哭也似的笑着说：,YD
在学校的寄宿舍里和他同住了两个月，在图书室里和他见了许多次数的面，又在一天礼拜六的下午，和他同出西便门去骑了一次骡子，才知道他是京兆的乡下，去京城只有十八里地的殷家集的农家之子，是在北京师范毕业之后，考入这师范大学里来的,YD
尤其会得使你感觉到屋内的温软堪恋的，是屋外窗外面乌乌在叫啸的西北风,YD
人生百年要行乐，一日千杯苦不足，,YD
k的提议，大家赞成了，自家也忙忙的起了床,YD
靠在冯世芬的左手，同小鸟似的躲缩在冯世芬的腋下的郑秀岳也骇到了，心里在跳，脸上涨出了两圈红靥,YD
“这样哪里有不租的道理，你想什么时候搬来？”,YD
“前树深雪里，昨夜一枝开,YD
她拖住了郑秀岳，就替站在她边上的一位也镶着满口金牙不过二十光景的瘦弱的青年介绍说：,YD
这一条小小的东山，当然也是龙山西下的波脉里的一条，南去太湖，约只有小三里不足的路程，而在这梅园的高处，如招鹤坪前，太湖饭店的二楼之上，或再高处那荣氏的别墅楼头，南窗开了，眼下就见得到太湖的一角，波光容与，时时与独山、管社山的山色相掩映,YD
太阳光平晒在这些草地屋瓦和如发的大道之上，野路上还有络绎不绝的许多行人，如小动物似的拖了影子在向圆通庵里走来,YD
初到之日，即醉倒于江干酒肆，同人传为笑柄,YD
第一个杭州人，究竟是哪里来的？这杭州人种的起源问题，怕同先有鸡蛋呢还是先有鸡一样，就是叫达尔文从阴司里复活转来，也很不容易解决,YD
信面但书星加坡《星洲日报》好了,YD
在那条漆黑漆黑的狭巷里，果然遇见了几个下台出来的女伶，可是辨不清是谁，就匆匆的擦过了,YD
宽广空洞的瀛台大旅社里，这时候在住的客人也很少,YD
约略等了五分钟的样子，伊人听见背后忽然有脚步响，回转头来一看，见一个五十来岁的日本老妇人，蓬着了头红着了眼走上伊人这边来,YD
博览会场多半拆毁，景甚萧条,YD
“先生！老实说，府门是送不到的，我只能送你们上洋关过去的密度桥上,YD
她上厨下去起茶的中间，我一个人，在客堂里倒得了一个细细观察周围的机会,YD
海中近岸的地方，有许多浮标，饱受了斜阳，红红的浮在那里,YD
譬如某大名刹的某某菩萨，要制一件绣袍的时候，这事情，总是由大善士董玉林夫妇去为头写捐的回数多,YD
我这样的走倦了回去就睡，一睡直可睡到第二天的日中，有几次竟要睡到二妹下工回来的前后方才起来，睡眠一足，我的健康状态也渐渐的回复起来了,YD
“你也觉得冷的么？”,YD
如今到了这n市的乡下之后，他的旅馆，是一家孤立的人家，四面并无邻舍，左首门外便是一条如发的大道，前后都是稻田，西面是一方池水，并且因为学校还没有开课，别的学生还没有到来，这一间宽旷的旅馆里，只住了他一个客人,YD
像这样的晚上，他必要去买些酒来喝喝，一个人坐在床沿上瞎骂出许多不可捉摸的话来,YD
——啊啊，就是这几块钱，还是昨天从母亲那里寄出来的，我对于母亲有什么用处呢？我对于家庭有什么用处呢？我的女人，我不去娶她，总有人会去娶她的；我的小孩，我不生他，也有人会生他的，我完全是一个无用之人呀，我依旧是一个无用之人呀！——,YD
这时候，我意识里的一切周围的印象，又消失了,YD
在我的窗下嬉游容与，,YD
原来b是东京高等商业学校的学生，去年年底染了流行性感冒，到房州来是为病后的保养来的,YD
火钵里的火也消了，坐在屋里，觉得难受，他便轻轻的开了门，拖了草履，走下院子里去，初八九的上弦的半月，已经斜在西天，快落山了,YD
饭后返寓，正欲坐下来写信，作稿子，又有人来谈了，不得已只能陪坐到晚上,YD
第二天船启行，又因风大煤尽，在海上行了二个整天，直至自福州开行后的第四日，始到上海，已经是一年将尽的十二月二十七了,YD
一走上楼，两人把自杭州带来的行李食物等摆了一摆好，吴一粟就略带了一点非难似的口吻向她说：,YD
在古代可不同；至少至少，在清朝的乾嘉道光，去今百余年前，杭州人的好游的，总没有一个不留恋西溪，也没有一个不披蓑戴笠去看半山（即皋亭山）的桃花，超山的香雪的,YD
客人也不多，七零八落的几个乘客，在收票的地方出去之后，火车站上仍复冷清起来,YD
我这决心的动摇，在我到上海的第二天,YD
身同华表归来鹤，门掩桃花谢后扉,YD
我走到胡同的西口，正是进胡同的时候，忽而从角上的一间破屋里漏出几声大声来,YD
我们去的那天，因为天阴欲雨，所以在永康下公共汽车后就都坐了轿子，向东前进,YD
不过一二分钟，教职员全体和许多学生都向议事厅走来,YD
我们自从房州海岸别来，到现在总也约莫有十多年光景了吧！我还记得那一天晴冬的早晨，你一个人立在寒风里送我上车回东京去的情形,YD
午后三时，至军人监狱训话，施舍肉馒头二百四十个，为在监者作点心,YD
（选自《郁达夫文集》第九卷，一九八一年花城出版社版）,YD
我的稍稍恢复了一点和平的心里，这时候又起起波浪来了,YD
多惭鲍叔能怜我，只怕灌夫要骂人,YD
心境平复以后，我的性急的故态又露出来了,YD
我想起了祖母、母亲，当我走后的那一种孤冷的情形；我又想起了在故乡城里当这一忽儿的大家的生活起居的样子，在一种每日习熟的周围环境之中，却少了一个“我”了，太阳总依旧在那里晒着，市街上总依旧是那么热闹的；最后，我还想起了赵家的那个女孩，想起了昨晚上和她在月光里相对的那一刻的春宵,YD
我含糊地叫了一声：“进来！”而那扇房门却老是不往里开,YD
好，好，成功，成功,YD
在柳树影里披了月光走回家来，我一边回味着刚才在月光里和她两人相对时的沉醉似的恍惚，一边在心的底里，忽儿又感到了一点极淡极淡，同水一样的春愁,YD
“……什么的公主娘娘，我说着这几句话，就要上楼去摆架子,YD
“×妈！×妈！×妈！你想放火么？像你这一种没有能力的东西，还要活在那里干什么？你去死去，去死！我的霉都被你倒尽了，我，我，叫我以后还有什么颜面去见人？……”,YD
白天的情节，他都想出来了,YD
说到了这里，他才摇动着胡子，哈哈的大笑了起来，我们也一道笑了,YD
既然到了日本，那自然不得不被他们日本人轻侮的,YD
吃过了晚饭，在官舱的起坐室里看了一回书，他的思想又回到过去的生活上去，这一回的回想，却集中在吴迟生一个人的身上,YD
她们先上西湖去玩了半日，又上钱塘秀色酒家去吃了晚饭，两人就一同去到了那郑秀岳也曾去过的旅馆里开了一个房间,YD
踏雪鸿踪，印成指爪，,YD
迟生转过了码头的堆栈，影子就小了下去，成了一点白点，向北在街灯光里出没了几次,YD
他一手插在腰里，一手指着炕上缩成一堆，坐在那里的一个妇人，一声两声的在那里数骂,YD
“他怎么会这样的早死的呢？”,YD
这几日照相太多，自家也觉得可笑，若从此就死，岂不是又要多留几点形迹在人间，这真与我之素愿，相违太甚了,YD
生到苏家难作弟，排来行次第三人,YD
眼泪流干了，胸中也觉得宽畅了一点的时候，我又立了起来，把房里的东西检点了一检点，可是拿着她曾经用过的东西，把一场一场的细节回想起来，刚止住的眼泪又不自禁地流下来了,YD
“原来今天又是清秋的好天气，我的福分真可算不薄了,YD
两只眼睛是一只大一只小，颧骨很高，额上颊上的几条皱纹里满砌着煤灰，好像每天早晨洗也洗不掉的样子,YD
文思一被打断，第二次是续不上去的，所以今天的一天，就此完了，只看了几页《公是弟子记》而已,YD
到了三多里的那条狭小的弄堂门口，我从车上跳了下来,YD
正是下弦的月亮从东边升起来的时候，黄灰色的月光射在你的面上；你那本来是灰白的面色，反射出了一道冷光，你的眼睛好好的闭在那里，嘴唇还在微微的动着；你的湿透了的棉袄上，因为有几个扛你回来的车夫的黑影投射着，所以是一块黑一块青的,YD
（诗十九首，词一阕）,YD
光绪二十二年（西历一八九六年）丙申，是中国正和日本战败后的第三年；朝廷日日在那里下罪己诏，办官书局，修铁路，讲时务，和各国缔订条约,YD
大地的颜色，也不似夏日的笼葱，地上的浅草都已枯尽，带起浅黄色来了,YD
陶然亭的听差来摇我醒来的时候，西窗上已经射满了红色的残阳,YD
少年的悲哀，毕竟是易消的春雪；我躺下身体，闭上眼睛，流了许多暗泪之后，弄假成真，果然不久就呼呼地熟睡了过去,YD
“李君，我们走吧，你到我们乡下去过年好不好？”,YD
总而言之，光慈虽不是一个真正的普罗作家，但以他的热情，以他的技巧，以他的那一种抱负来写作东西，则将来一定是可以大成的无疑,YD
她穿了那件粉红的小棉袄，在对镜洗面的时候，我一个人穿好了衣服鞋袜，仍复仰躺在波纹重叠的那条被上，茫茫然在回想这几天来的事情的经过,YD
走了几步，走上一处朝西的长坡的时候，看看太阳已经打斜了,YD
“喔唷，我的妈呀，你干吗？骇死我啦！”,YD
他虽然不能仔仔细细的观察，然而就他一眼所及的地方看来，刚才的那个妇人，确是一个美人,YD
沿着湖水有几处小山，有几处黄墙的寺院,YD
三月十四日晚上十一点半,YD
——我那时候两只手却插在大氅的袋内，想到了这里，两只手自然而然的向袋里散放着的几张钞票捏了一捏,YD
天色依旧是苍苍无底，旷野里的杂粮也已割尽，四面望去，只是洪水似的午后的阳光，和远远躺在阳光里的矮小的坛殿城池,YD
又静默挨忍了几分如年的时刻，他觉得她们已经走远了，才把身体挺直了起来，从瓦楞窗的最低一格里，向外望了出去,YD
这就是我当时混乱的一团思想的翻译,YD
“吴先生，我们就结婚，好不好？我不想再读书了,YD
我于永久离开这强暴的小国之先，我的迭次失败了的浪漫史的血迹，也想再去揩拭一回,YD
被两个什么也不晓得的天使似的幼儿这么一闹，刚才罩在起坐室里的一片愁云，也渐渐地开散了,YD
他说他虽则对冯世芬并没有什么异想，但半年来他一日一封写给她的信，却是他平生所写过的最得意的文章,YD
“这算是什么东西呀，岂不同教会里的赞美歌一样的乏味么？英国诗是英国诗，中国诗是中国诗，又何必译来对去呢！”,YD
后来由于寒假暑假回国的期间，也曾央原媒来催过完姻,YD
我们走回到后进谢月英的房里坐定之后，他又翻来翻去翻了些谢月英的扮戏照相出来给我看，一张和李兰香照的《武家坡》，似乎是在a地照的，扮相特别的浓艳，姿势也特别的有神气,YD
乱后倘逢应失笑，一盘清账乱如麻,YD
可是有一件要紧的事情，我还没有问你，你的钱够用了么？”,YD
beholdher，singleinthefield，,YD
想定了主意，他就跑下山来，打算去寻园主人去,YD
说出了这一句话后，他的脸又加红了一层,YD
“今天早晨他邀你出来散步，是他对我的好意，实在唐突得很，你不要见怪了，我就在这里替他陪一个罪罢,YD
源三位赖政氏之孙有纲避世处也,YD
几句清诗，一边呆呆的看着江中黝黑混浊的流水，曾经发了几多的叹声，滴了几多的眼泪,YD
上课，吃饭，自修的时候，两人当然不必说是在一道的,YD
说着，她走进了房，把包袱藏好在东北角里的布帘里面，以手往后面一指说：,YD
多情不解朱翁子，骄俗何劳五牡,YD
猫猫虎虎到电话口去一听，就听出了银弟的声音,YD
一双眼睛活得很，也大得很,YD
况此际，征帆待发，大海船招,YD
又过了一个星期的样子，李文卿的回信也来了，信中间并且还附上了一张五块钱的汇票,YD
《西湖佳话》中的每一篇短篇，起码我总读了两遍以上,YD
生太飘零死亦难（成句），寒灰蜡泪未应干,YD
许明先听了门外学生的叫唤，便出来对学生说：,YD
莫把鹍弦弹昔昔，经秋憔悴为相思,YD
太阳升高了，船慢慢地驶出了黄浦，冲入了大海；故国的陆地，缩成了线，缩成了点，终于被地平的空虚吞没了下去；但是奇怪得很，我鹄立在船舱的后部，西望着祖国的天空，却一点儿离乡去国的悲感都没有,YD
在宋则欧阳永叔、曾南丰、陆剑南诸家诗可诵,YD
“那你可不必搬来的,YD
黝黑的天空里，明星如棋子似的散布在那里,YD
“冯世芬究竟是冯世芬，李文卿哪里能比得上她万分之一呢？不该不该，真不应该，我马上就回到校里把她的那个表那个戒指送还她去，我何以会下流到了这地步？”,YD
到时果然还早，但因网篮太大，不能搬入车座事，耽搁了几分钟，不过入车坐定，去开车时间还早得很,YD
我又问我的那位朋友呢，巡警说，他早已酒醒，两点钟之前回到城站的学校里去了,YD
那绿的光射到海面上的时候，海面就现出一条淡青的路来,YD
“是的，是的，那一位华侨姓陆吧,YD
这一晚的事情，说出来大家总不肯相信，但从此之后，她对我的感情，的确是剧变了,YD
房东替他和郑去非及郑秀岳介绍的时候，他只低下了头，涨红了脸，说了几句什么也听不出来的低声的话,YD
“她，她，是什么时候走的？”,YD
伊人一心想和o见面，所以很愿意早一刻上c夫人的家里去，听了他们的话，他也觉得有些失望的地方，b和k说到中饭的时候，各回自家的房里去了,YD
在这些枯林房屋的背后，更有几处淡淡的秋山，纵横错落，仿佛是被毛笔画在那里的样子,YD
下面穿的是一条短短的围裙，她的瘦长的两条脚露出在鱼白的湖绉裙下,YD
秋并不是名花，也并不是美酒，那一种半开，半醉的状态，在领略秋的过程上，是不合适的,YD
因为没有职业的时候，有一种“无职的职业”，我也很能享受，所以说我因为有了地位，就怕说话，却是错的,YD
她听了这话，就真同从心坎里笑出来的一样笑着说：,YD
那一晚的演说《富与美》，系由李文卿作正而冯世芬作反的讲法的,YD
你读到这里，或者要骂我没有责任心，丢下了你，自家一个去走干净的路,YD
走到上野公园的西边的时候，他忽然长叹了一声,YD
这时候郑秀岳倒在泪眼之下微笑起来了，冯世芬才慢慢地问她说：,YD
她的容貌也越长得丰满起来了,YD
此后身居异地，当能多写一点文字,YD
含着眼泪，鼓着勇气，谈判争论了半天，她才得了一个守门的兵士的许可,YD
笑看樵牧语斜阳，死当埋我兹山麓,YD
《宇宙风》及《论语》稿一，当于明日写好它们，后日以航空信寄出,YD
“就是这一口烟……”,YD
因弟已看破世界，尽为恶魔变相——如饮食男女——故亦不厌凄凉，反对松竹之清坚，鹤梅之洁厉，别具一种幽趣，所谓曾经沧海，百物皆虚；荒野寒林，犹堪友吾（退泥生诗）者也,YD
乾隆三十六年的秋也深了,YD
寺楼钟鼓催寒近，废圃浮屠入望来,YD
有时候，戏院还没有开门，我也常走到大马路北四川路口的外国铺子的样子间前头去立着,YD
“王先生，你害了一场病，倒漂亮得多了,YD
自父亲死后，母亲要身兼父职了，入秋以后，老是不在家里；上乡间去收租谷是她，将谷托人去砻成米也是她，雇了船，连柴带米，一道运回城里来也是她,YD
熏风日夜的吹来，草色渐渐儿的绿起来,YD
本来是有点醉意，又被午后的阳光一烘，我坐在车上，眼睛觉得渐渐的朦胧了起来,YD
在“突克”的左旁，一位广东的老商人，一边拿了望远镜在望海边的岛屿，一边很努力的用了普通话对我说了一段话,YD
客梦频年驮马背，交游几辈跃龙池,YD
那些女孩子的跳打，实在太不成话了,YD
等苏州城内的一枝尖塔看得出来的时候，几位女学生，也停住了她们的黄金色的英语，说了几句中国话：“苏州到了！”,YD
行太卑微诗太俊，狱中清句动人怜,YD
东北面山下，是一片桑麻沃地，有一条长蛇似的官道，隐而复现，出没盘曲在桃花杨柳洋槐榆树的中间，绕过一支小岭，便是富阳县的境界，大约去程明道的墓地程坟，总也不过一二十里地的间隔,YD
大约因为生活沉闷，两年来的蛰伏，已经把我的恋乡之情，完全割断了,YD
舒姑山绕而西行，像一具长弓，弓的西极，回过来遥遥与大江西岸的诸峰相接,YD
足见有感觉的动物，有情趣的人类，对于秋，总是一样的能特别引起深沉，幽远，严厉，萧索的感触来的,YD
o昨天睡了一天，今天又睡了大半日，到午后三点钟的时候，才从被里起来，看看热度不高，她的母亲也由她去了,YD
在大门口取了外套，帽子，走出门外的时候，残冬的日影，已经落在西天的地平线上，满城的房屋，都沉在薄暮的光线里了,YD
他们四个人——于质夫吴迟生在前，后面跟着二个于质夫的同学，是刚从于质夫的寓里出来，上长江轮船去的,YD
还有天才，学问等等也是空的，不过是穷人在那里吓人的傲语,YD
像我这样穷措大，这家旅馆怕没有接待我的雅量吧,YD
庵前墙上贴在那里的那张黄榜上写着有三天三夜的韦驮经忏和一堂大施饿鬼的平安焰口,YD
我在那时候若要在沙上建筑屋楼，若要从梦里追寻生活，非要读读朦胧奇特、富有异国情调的，那些描写月下的江山，追怀远地的情事的书类不可；从此看来，这kimono便是与这境状最适合的书了，我心里想了一遍，就把kimono买了,YD
文朴因为食欲不佳，所以只喝了一杯酒就搁下了筷，在陪着竹园先生进用饮食的当中，他却忍不住地打了两个呵欠,YD
现在在洋场上作寓公的有钱有势的中国的人物，尤其是外交商界政界的人物，他们的妻女，差不多没有一个不失身于外国的下流流氓的，你看这事伤心不伤心哩！”我是两性问题上的一个国粹保存主义者，最不忍见我国的娇美的女同胞，被那些外国流氓去足践,YD
弟颇愿牺牲一身，为宗教立一线功,YD
在这样对谈的中间，就寝时候已经到了,YD
你怕我怎么样？我到现在还跑得了么？”,YD
下午接李书农氏自泉州来电，约我去泉州及厦门等处一游，作覆信一,YD
相逢仍在水边楼，不诉欢娱却诉愁,YD
这一晚翁家请了媒人，及四五个近族的人来吃酒，我的新郎官，在下面奉陪,YD
“她们也会唱戏的么？”,YD
过雨垂杨，换尽旧时媚妩,YD
我是无论如何，不至投水自沉的，请你安心,YD
这是日本女子特别的美处；他在路上遇见女子的时候，注意的就是这些地方,YD
向西越过桐庐县城，更遥遥对着一排高低不定的青峦，这就是富春山的山子山孙了,YD
jhecrees：georgemeredith,YD
下车之后，我数铜子给他，他却和我说起客气话来，他一边拿出了一条黑黝黝的手巾来擦头上身上的汗，一边笑着说：,YD
我们乡下很多，每年夏天，我总托人去带一批来晒干藏在这里，慢慢的用着，你若要，我可以送你一点,YD
她说了这一句又哭起来了，我没有方法，就从袋里拿出了皮包，取了一张五块钱的钞票递给她说：,YD
黄昏的灯火，一点一点的映在空街的水潴里，仿佛是泪人儿神瞳里的灵光,YD
太阳离山，大约不过盈尺的光景，点点的遥山，淡得比初春的嫩草，还要虚无缥渺,YD
我脸涨红了，急等她再把眼睛扫回过来，可是等了几分钟，终究不来,YD
这样的说了，她就对伊人行起礼来,YD
“风世！我已经成了一个livingcorpse英文，意为：活尸或活的死人,YD
作霞的平信一，告以一月后的经济支配,YD
这一回我和沈君匆促上车，初不料的车上的人是那样拥挤的，后来从后面走上了前面，忽在人丛中听出了一种清脆的笑声来,YD
我见她初见我的时候脸上流露出来的那一种疑惧的形容完全没有了,YD
办了一个天大的交涉，把几个大天才的思想，仅仅换了九元余钱；有一本英文的诗文集，因为旧书铺的主人，还价还得太贱了，所以他仍旧不卖,YD
这是他对她说到爱字的第一次，头靠在他的手臂上的郑秀岳点了点头,YD
“你们的诗做好了没有？”,YD
节季已渐渐地进入到了春天，是一九一一宣统辛亥年的春天了，富春江的两岸，和往年一样地绿遍了青青的芳草，长满了袅袅的垂杨,YD
晚秋的晴日，真觉得太挑人爱，天井里窥俯下来的苍空，和街市上小孩们的欢乐的噪声，尽在诱动我的游思，使我一个人坐在房里，感到了许多压不下去的苦闷,YD
此番上上海后，当戒去烟酒，努力奋斗一番，事之成败，当看我今后立志之坚不坚,YD
啊啊，贫苦是最大的灾星，,YD
他们拖了两个斜短的影子，默默地在向南的行走,YD
光赤的态度谈吐，大约是受了西欧的文学家的影响的，说起话来，总有绝大的抱负，不逊的语气；而当时的他，却还没有写成过一篇正式的东西；因此，创造社出版部的几位新进作家，在那时候着实有些鄙视他的倾向,YD
我闲居沪上，半年来既无职业，也无忙事，本来只须有几个买路钱，便是天南地北，也可以悠然独往的，然而实际上却是不然,YD
他的嘴唇贴上她的面上的时候，他觉得她的眼睛里，也有两条同山泉似的眼泪在流下来,YD
房里头收拾得干净得很，桌上的镜子粉盒香烟罐之类，也整理得清清楚楚，进了这房，谁也感得到一种闲适安乐的感觉,YD
从杭州到超山去的汽车路上，过临平山后，两旁已经有一处一处的梅林在迎送了，而汇聚得最多，游人所必到的看梅胜地，大抵总在汽车站西南，超山东北麓，报慈寺大明堂（亦称大明寺）前头，梅花丛里有一个周梦坡筑的宋梅亭在那里的周围五六里地的一圈地方,YD
江南的风景，处处可爱，江南的人事，事事堪哀，你看，在这一个秋尽冬来的寒月里，四边的草木，岂不还是青葱红润的么？运河小港里，岂不依旧是白帆如织满载行驶的么？还有小小的水车亭子，疏疏的槐柳树林,YD
“谁说不睡来着，他们在玩儿的时候，就是在那里睡觉的呀！”,YD
有的时候，当唱片里的唱音很激昂的高扬一次之后，她虽然也跟着把那颓拖下去的句子唱一二句，可是前两天的她那一种热情，又似乎没有了,YD
娘！你说这事情应怎么罚罚他们？”,YD
我此番想写这封信给你的动机，大约也是同另外的青年的差不多,YD
晚上上西湖去，街上萧条极了，湖滨连一盏灯火也看不见，人家十室九空，都用铁锁把大门锁在那里,YD
“所以我总是要早死的呀！”,YD
街路两旁的灯火很多，来往的车辆也不少，人声也很嘈杂，已经是真正的黄昏时候了,YD
等他们走了之后，倪教务长和几个教员都指挥其余的学生，不要紊乱秩序，依旧去上课去,YD
等这小月红上台的时候，她用两手把我的手捏了一把，身子伏向前去，脱出了两只眼睛，看了个仔细，同时又很惊异的轻轻叫了一声：,YD
午前写了千字不到，就感到了异常的疲乏,YD
“周秦以上并没有考据学，学术反而昌明，近来大名鼎鼎的考据学家很多，伪书却日见风行，我看那些考据学家都是盗名欺世的,YD
欧战颇有转机，我国抗战亦渐入佳境，大约最后胜利，许在三年之内到来也,YD
所以他于自己订的一份报外，更不得不向房东及吴一粟去借阅其他的两种,YD
直到九一八事变发生之后，在总商会演宣传反帝抗日的话剧的时候，我才遇到了吴女士,YD
至于爱的道德，结婚问题，及女子职业问题等，则以抄译西洋作者的东西较多，大致还系爱伦凯、白倍儿、萧百纳等的传述者，介绍到了美国林西的伴侣结婚的时候，他却加上了一句评语说：“此种主张，必须在女子教育发达到了极点的社会中，才能实行,YD
像这样的悲哀喜乐，起伏交换了许多次数，我觉得心的紧张，怎么也持续不了了，所以不等她的那出戏演完，就站起来走出了戏园,YD
若要在西湖近处看山的话，那你非要上留下向西向南再走二三十里路不行,YD
“万一她们去告警察呢！”,YD
晚上月更明，风更小，旅心更觉宽慰,YD
“茶点总不至要五块钱的,YD
山上电灯线似乎还没有接上，远近一家一家看得见的几点煤油灯光，仿佛是大海湾里的渔灯野火,YD
像这样的情景，起初不过间几日一次的，到后来将放年假的时候，变了一日一次或一日数次了,YD
原注：和映霞结褵了十余年，两人日日厮混在一道，三千六百日中，从没有两个月以上的离别,YD
我也时常这样的想，作恶要作得大，做坏人要做得彻底,YD
我只好沉默着把头点了几点，而眼睛里却酸溜溜的觉得有点热起来了,YD
后来因这闹钟闹得厉害，致吵醒了他们夫妇的酣睡，她于大骂了一顿佣妇的愚蠢之处，还牺牲了一块洋纱手帕做了包在这钟盖上的包皮,YD
吃了夜饭，坐了二三十分钟，楼下还很闹热的时候，m就把电灯息了,YD
这种论调的心理，虽然有齐格门特，弗洛衣特在那里分析，但我的作品的应该抹杀，应该封禁，或许也是当这实行新生活，复兴民族的国难时期中所必急的先务,YD
银灰色的月光，洒满了那一块空地，把世界的物体都净化了,YD
在酒席上，也曾听到了一些双关的隐语，并且王女士待我特别的殷勤，我想这二回，若再把机会放过，即我此生就永远不再能尝到这一种滋味了，干下去，放出勇气来干下去吧！,YD
盘旋曲径几多弯，历尽千山与万山,YD
她本想大声叫喊起来，但怕左右前后的同学将传为笑柄，所以只空咯了两声，以表明她的还没有睡着,YD
娥眉月上柳梢初，又向天涯别故居,YD
微微的叹了一声之后，她就不说话了,YD
伊人向b所说的方向一看，在薄薄的海气里，果然有两个小岛浮在那里,YD
黄昏将近，四周山影幢幢逼近,YD
于是费了许多周折，她才来杭州改进了这个女校,YD
于是晚上就在一家菜馆里吃晚饭，吃完晚饭回家，仍复是那一种激情的骤发和筋肉的虐使,YD
在这中间，映霞亦似曾与许君交涉了很久，许君似不肯正式行结婚手续，所以过了两天，映霞终于挥泪别了许君，和我一同上了武汉,YD
从叫嚣杂乱的中间，我俩在下关下了船,YD
白云拂面寒，海风松下态,YD
袋里无钱，心头多恨,YD
嗣后虽在路上，或在学校里遇见的时候，他同那几个中国同学，也不点头招呼,YD
哪里晓得睡到半夜，那老朽的这一封污浊不通的信，竟被我在她的内衣袋里发现了，你说可气不可气？”,YD
村道上来往的人，并不见多，但四散着的人家烟突里，却已都在放出同天的颜色一样的炊烟来了,YD
他心里想，迟卒业一年，就是早死一岁，你若因此迟了一年，就到死可以对你长兄含一种敌意,YD
与邵武张亨甫的一段勃谿，实在是张的气量太小，致演成妇女子似的反目，非宾老之罪,YD
郑秀岳勉强支持着她已经哭损了的身体，和红肿的眼睛，坐了车到太平坊巷冯世芬的家里的时候，太阳光已经只隐现在几处高墙头上了,YD
也难怪你当我告诉你说我将于几日内动身到a地去的时候，哀哀的哭得不住的,YD
他对我微笑着点了一点头，我也笑了一脸，回了他一个礼,YD
三个是乡下老妇人，一个是和她男人在一道的中年的中产者，分明是坐车去拜年去的，还有一个是西洋人,YD
他们的话声亦不很高，但是在这沉寂的空气中，他们的足音和话声，已经觉得很响了,YD
